Word,Sentence,Sense,Meaning Word,Definition,Part of Speech,Starting Index,Ending Index
ధర్మం,స్వార్ధంతో యాగం చేసినవాడు శిభి చక్రవర్తి అయినా నేలలోకి తొక్కేసిన ధర్మం సార్,0,duty,A moral or legal obligation; a responsibility.,Noun,65,69
ధర్మం,ఏమిటో ఆ ధర్మం ఏమిటో?,0,duty,A moral or legal obligation; a responsibility.,Noun,8,12
ధర్మం,నిర్జీవులకు ఆ ధర్మం లేదు.,0,duty,A moral or legal obligation; a responsibility.,Noun,14,18
ధర్మం,ఆ ధర్మం ద్వారా అర్ధం సంపాదించాలి.,0,duty,A moral or legal obligation; a responsibility.,Noun,2,6
ధర్మం,లింగాయిత్ ప్రత్యేక ధర్మం కోసం పోరాటం చేస్తున్న వినయ్ కులకర్ణికి పోలీసు భద్రత కల్పించారు.,0,duty,A moral or legal obligation; a responsibility.,Noun,19,23
ధర్మం,1 అసమర్థుడు దీన్ని నిందిస్తాడు 2 కుచేల సంతతిలో లెక్కకు మిక్కిలి 4 దొరికింది 5 అనంతకాలంలో అతి స్వల్పభాగం 7 తాళాల వంటివే పాటకు కావాలి 8 17కు పర్యాయపదం 10 కొండదారి 12 పై 14 తెలంగాణ కవి 16 రచయితల ధర్మం 20 ఉదాహరణకు 20 21 విశాలమైనది పృధ్వి 22 పొడుగు 23 దాసుడి తప్పు దీనితో సరి 24 సినీమా కవి 27 సువర్ణం 28 బడబానలంలో కడప 30 నీళ్ళలో తడిసి,0,duty,A moral or legal obligation; a responsibility.,Noun,192,196
ధర్మం,ఈ ధర్మం పట్ల నిష్ఠ కుదురుతుంది.,0,duty,A moral or legal obligation; a responsibility.,Noun,2,6
ధర్మం,ఇలాంటి వత్తిడి బలా(impacting force)నికి ఓ ధర్మం ఉంది.,0,duty,A moral or legal obligation; a responsibility.,Noun,42,46
ధర్మం,"ఈ ధర్మం ఇక్కడి వారికి వినయం, సహనం, శాంతి, అహింస వంటి దివ్యగుణాలనిచ్చింది.",0,duty,A moral or legal obligation; a responsibility.,Noun,2,6
ధర్మం,దీనికొరకు మనం త్రిగుణాలకు సంబంధించి అతి ముఖ్యమైన ధర్మం ఒక దాని గురించి తెలుసుకోవాలి.,0,duty,A moral or legal obligation; a responsibility.,Noun,49,53
ధర్మం,స్వార్ధంతో యాగం చేసినవాడు శిభి చక్రవర్తి అయినా నేలలోకి తొక్కేసిన ధర్మం సార్ మనది.,0,duty,A moral or legal obligation; a responsibility.,Noun,65,69
ధర్మం,"పుస్తక సమీక్ష శీర్షిక : “మూలింటామె గురించీ, నామిని గురించీ…” మెహెర్; “తెగిపడిన ఆ చెయ్యి’ మళ్ళీ మళ్ళీ మొలుస్తూనే ఉంది” రమా సుందరి; “ఇతని ఆగ్రహానికి ఒక ధర్మం ఉంది.",0,duty,A moral or legal obligation; a responsibility.,Noun,150,154
ధర్మం,"జాతిని పెంపొందించే ఆలోచన, సమాజాన్ని పరిపుష్టం చేయడమే ఈ ధర్మం మూలసూత్రం -అన్నారు.",0,duty,A moral or legal obligation; a responsibility.,Noun,55,59
ధర్మం,"ఒక ధర్మం కింద, ఒక సత్యంకింద, ఎవరికీ విశ్వాసం లేదు"".",0,duty,A moral or legal obligation; a responsibility.,Noun,3,7
ధర్మం,"వ్యభిచారం, జూదం, సినిమాలు (నట, విట, జూదగాళ్ళకు) ఒక సమాన ధర్మం ఉంది.",0,duty,A moral or legal obligation; a responsibility.,Noun,56,60
ధర్మం,ప్రధాన సంఖ్యల విస్తరణ గురించిన ధర్మం అసలు మొత్తం గణితంలోనే ఓ అపురూపమైన సత్యం అని చెప్పుకోవాలి.,0,duty,A moral or legal obligation; a responsibility.,Noun,31,35
నవ,"కోకిల కూడా ఈ నవ గురువార వ్రతమును ఆచరించాలన్న నిర్ణయానికి వచ్చి నిర్ధేశించబడిన సమయానుసారంగా బీద సాదలకు అన్నదానం గావించి, సాయివ్రత పుస్తకములను తొమ్మిదవ గురువారం ఉచితంగా ఇచ్చింది.",0,Nine,The number equivalent to the sum of eight and one; 9.,Noun,13,14
నవ,"ఈ నవ నంది యాత్రకు బయలుదేరే ముందు నంద్యాల పట్టణంలోని ""శ్రీ సాక్షి మల్లిఖార్జున స్వామి"" కి మొక్కి ఆరంభించాలని అంటారు.",0,Nine,The number equivalent to the sum of eight and one; 10,Noun,2,3
నవ,ఈ నవ దుర్గాన్ని ప్రభుత్వం ప్రత్యేక శ్రద్ధ తీసుకుని చక్కని పర్యాటక ప్రదేశంగా తీర్చిదిద్దగలిగితే బాగుంటుందని ఆ ప్రాంత వాసుల ఆకాంక్ష.,0,Nine,The number equivalent to the sum of eight and one; 11,Noun,2,3
నవ,"అమ్మ నవ మాసాలు బిడ్డను మోసి, ఎన్నో కష్టాలు, నొప్పులను కూడా లెక్క చేయకుండా తన బిడ్డకు ప్రాణం పోస్తుంది.",0,Nine,The number equivalent to the sum of eight and one; 12,Noun,5,6
నవ,ఎప్పుడూ వినని నవ నవ విధము లైన నృసింహ స్వామి నామములను తెలిపి చదివిన వారికి స్వామి నామ స్మరణ ఎక్కువ సార్లు చేసే అదృష్టం కలిగించారు.,0,Nine,The number equivalent to the sum of eight and one; 13,Noun,14,15
నవ,దసరాతో ముగిసే ఈ నవ రాత్రి పండుగ అందరూ జరుపుకునే ఎంతో ప్రాముఖ్యమున్న సాంప్రదాయ పండుగ.,0,Nine,The number equivalent to the sum of eight and one; 14,Noun,16,17
నవ,ఇక్కడి నుండి (పాడ్యమి నాటి నుండి) తొమ్మిది రోజులు వసంత నవ రాత్రులుగా భావించి ఈ రోజుల్లో అతి పవిత్రతతో భగవదర్చన చేసి తొమ్మిదవ రోజున (నవమి) శ్రీరామనవమిగా చేసుకొని ఆ శ్రీరామ చంద్రుని కల్యాణం చేసి ధన్యులవుతుంటారు మన తెలుగువారు.,0,Nine,The number equivalent to the sum of eight and one; 15,Noun,55,56
నవ,"ఈ పవిత్ర పర్వ దినాలలో మన పాఠకులకు ప్రత్యేకంగా శరన్నవరాత్రి విశిష్టతను మరొక్క సారి గుర్తుకు తెస్తూ శ్రీమతి నయన కస్తూరి గారు ముందుగ శరన్నవరాత్రుల వైభవాన్ని వివరించటమే కాక, ఈ నవ రాత్రులలో ప్రతి రోజు అ మరుసటి రోజు యొక్క దేవీ అలంకార ప్రభావాన్ని విశదీకరిస్తూ, అ దేవికి సమర్పించే ప్రత్యేక నివేదన గురించి ప్రస్తావించటం జరుగుతుంది.",0,Nine,The number equivalent to the sum of eight and one; 16,Noun,50,51
నవ,"ఈ నవ తోరణ్ ఆలయ అద్భుతమైన అలంకరణ ఆకులు, హారము కలిగి, మకర తలలు మొదలైన ఆకారంలో కలిగి ఉన్నది.",0,Nine,The number equivalent to the sum of eight and one; 17,Noun,2,3
నవ,"భౌతిక దృక్పథంలో, ఈ దేహంలో ఉండే జీవాత్మ తనను తాను ఈ నవ ద్వార పట్టణం తో అనుసంధానం చేసుకుంటుంది.",0,Nine,The number equivalent to the sum of eight and one; 18,Noun,51,52
నవ,"అందుకే శరదృతువు, ఆశ్వయుజ శుక్ల పాడ్యమి నుండి నవమి వరకు జరుపుకునే ఈ నవ రాత్రులకు 'దేవీ నవరాత్రుల'ని పేరు.",0,Nine,The number equivalent to the sum of eight and one; 19,Noun,45,46
నవ,"రాజధాని నిర్మాణానికి, పుష్కరాల నవ హారతుల్లో వ్యాఖ్యాతగా వ్యవహరించడం జీవితంలో లభించిన గొప్ప అదృష్టమని సాయుకుమార్ అన్నారు.",0,Nine,The number equivalent to the sum of eight and one; 20,Noun,31,32
నవ,ఈ నవ కళేబరోత్సవం ప్రక్రియ మరియు విగ్రహాల తయారీ విధానము తాటియాకు పత్రాలపై వ్రాసి దేవాలయం లో భద్రపర్చబడి ఉంది.,0,Nine,The number equivalent to the sum of eight and one; 21,Noun,2,3
నవ,"చూడటం, వినటం, ఆఘ్రాణించటం, ఆస్వాదించటం, విసర్జించటం అనే పంచభౌతిక కర్మలు ఈ నవ ద్వారాల ద్వారా సాధ్యమవుతున్నాయి.",0,Nine,The number equivalent to the sum of eight and one; 22,Noun,74,75
నవ,ఎమ్పెరుమానార్ తమ యొక్క నిత్య గ్రంథము (సంస్కృతములో) తిరువారాధనము యొక్క పద్దతిని చాలా వివరముగా వ్రాసిరి.ఇది వారి యొక్క నవ రత్నము (స్వామి యొక్క ప్రతీ ఒక గ్రంథము ఒక రత్నము మరియు ఇది వాటిలో చివరిది).,0,Nine,The number equivalent to the sum of eight and one; 23,Noun,117,118
నవ,"సోమవారం, పౌర్ణమి, మాస శివరాత్రి, త్రయోదశి రోజులలో నుండి సాయంత్రం లోపల నవ నందుల క్షేత్ర సందర్శనం శుభాదాయకంగా భక్తులు పరిగణిస్తారు.",0,Nine,The number equivalent to the sum of eight and one; 24,Noun,70,71
నవ,అయినా ఇవాళ నవ మాసాలు మోసి భారత మాత మళ్ళీ కన్న ఈ ఆడ శిశువుని న్యాయ దేవత తన తీర్పు పొత్తిళ్ళలో ఉంచి లోకానికి చూపించింది.,0,Nine,The number equivalent to the sum of eight and one; 25,Noun,11,12
నవ,జీవితంలో ఒక్కసారైనా ఈ నవ క్షేత్రాలను సందర్శిస్తే మోక్షం ఖచ్చితమని శైవధర్మాన్ని అనుసరించే వారి నమ్మకం.,0,Nine,The number equivalent to the sum of eight and one; 26,Noun,22,23
నవ,"విజయనగరం : పట్టణంలో రాష్ట్ర తెలుగు మహిళ అధ్యక్షురాలు శోభా హైమావతి ఆధ్వర్యంలో ఏర్పాటు చేసిన నవ గణేష్ నవరాత్రి మహోత్సవాల్లో మంత్రులు కె.అచ్చెన్నాయుడు, పల్లె రఘునాథ్ రెడ్డిలు పాల్గొన్నారు.",0,Nine,The number equivalent to the sum of eight and one; 27,Noun,91,92
నవ,హైదరాబాద్ : వినాయక నవ రాత్రులకు హైదరాబాద్,0,Nine,The number equivalent to the sum of eight and one; 28,Noun,19,20
నవ,ప్రాచీన కాశీ నగరం –3 నవ నాగులు ఇతి హాసిక పరి శోధకులు చెప్పే దాన్ని బట్టి చరిత్ర పూర్వ యుగం లో ”భార శివుల ”వంశం మూలాలు … చదవడం కొనసాగించండి →,0,Nine,The number equivalent to the sum of eight and one; 29,Noun,21,22
నవ,భాగవతోత్తములైన 12 మంది ప్రసిద్ధ ఆళ్వారులలో ఒకరైన ‘‘శ్రీ నమ్మాళ్వారులచే’’ ఈ నవ తిరుపతులను మంగళాశాసనము చేయబడినవి.,0,Nine,The number equivalent to the sum of eight and one; 30,Noun,75,76
నవ,"వీటిల్లో కలియుగ దైవం శ్రీ వేంకటేశ్వరుడు కొలువైన తిరుమల, శ్రీ నారసింహుడు కొలువైన నవ క్షేత్రాల అహోబిలం మరియు శ్రీ భ్రమరాంబా సమేత శ్రీ మల్లిఖార్జున స్వామి కొలువైన శ్రీశైలం ప్రముఖమైనవి.",0,Nine,The number equivalent to the sum of eight and one; 31,Noun,80,81
నవ,"గ్రహారూఢ వాహనం గ్రద్ద, రత్నము వైఢూర్యం, రుద్రాక్ష నవ ముఖ రుద్రాక్ష, లోహము కంచు, శుభ సమయం ఉదయ కాలం.",0,Nine,The number equivalent to the sum of eight and one; 32,Noun,50,51
నవ,"ఆధ్యాత్మిక కేంద్రాలుగా రూపుదిద్దుకోనున్న యాదగిరిగుట్టతో పాటు చుట్టూ వున్న నవ గిరులకు నామకరణం చేయాల్సిందిగా జీయర్ స్వామిని కోరగా, వారు యాదాద్రిగా నామకరణం చేశారు.",0,Nine,The number equivalent to the sum of eight and one; 33,Noun,74,75
నవ,కాశీ ఖండం .-37 నవ దిన కాశీ యాత్ర,0,Nine,The number equivalent to the sum of eight and one; 34,Noun,15,16
నవ,← కాశీ ఖండం .-37 నవ దిన కాశీ యాత్ర,0,Nine,The number equivalent to the sum of eight and one; 35,Noun,17,18
నవ,అమరావతి లోపల చుట్టూ ఈ నవ నగరాలు ఓ మణిహారంలా ఉంటాయి.,0,Nine,The number equivalent to the sum of eight and one; 36,Noun,22,23
నవ,"ఈ గోడల పైన నవ విధ దుర్గా రూపాలైన శ్రీ శైల పుత్రి, శ్రీ కూష్మాండ, శ్రీ స్కంద మాత రూపాలను సుందరంగామలచి నిలిపారు.",0,Nine,The number equivalent to the sum of eight and one; 37,Noun,11,12
నవ,"‘’లోకానతేత్య లాలతే ,లలితా తేన సోచ్యతే ‘’అంటే అమ్మ వారికి లలిత అన్న పేరు ఆమె లోకానికి అతీత యై లోక లీలను లాలిస్తుంది .కనుక ప్రతి వ్యక్తీ లలాటం అ లీల దామమే .కావలసింది దాని పై ధ్యాస మననం అవగాహనా మాత్రమె .దీనికే ఈ లలితా సహస్ర నామాలు సాధనాలు అవుతాయి .అది పఠిస్తుంటే శ్రీ తత్త్వం బోధ పడుతుంది .ఉపాసకులు శ్రీ చక్ర పూజ చేస్తారు .ఇదొక విశిష్టమైన యంత్రం .ఇందులో బిందు ,త్రికోణ ,వలయ రేఖ ,దళాల వంటి చిహ్నాలుంటాయి ఇవి ఈ బ్రహ్మాండం యొక్క సృష్టి స్టితి లయాలకు ప్రతీకలు .ఈ లక్షణాలన్ని మానవ శరీరం లోనే ఉన్నాయని మనం మర్చి పోతూంటాము .శరీరమే శ్రీ చక్రానికి ప్రతి రూపం అని తెలియాలి .ఇందులోని తొమ్మిది ఆవరణలే మన నవ రంధ్రాలు .అందులోని ఆనంద మయ బిందువే లలాటం మీద ఉన్న సహస్రార చక్రం .ఇదే అమ్మ వారి పవిత్ర నివాసం .శ్రీ చక్రం మన పుట్టుక తోనే వచ్చే పరమాత్మ సాధనం .",0,Nine,The number equivalent to the sum of eight and one; 38,Noun,470,471
నవ,"కాశీ ఖండం .-37 నవ దిన కాశీ యాత్ర మనిషి తల్లి గర్భం లో తొమ్మిది నెలలుంటాడు .జన్మ రాహిత్యం ఇచ్చేది కాశి ఒక్కటే .అందుకని వ్యాస మహర్షి కాశీ లో తొమ్మిది నెలలు దీక్ష లో ఉండి ,అ తర్వాతా స్వగ్రామం చేరి మంచి రోజు చూసి పూజ చేయాలిఅని … చదవడం కొనసాగించండి →",0,Nine,The number equivalent to the sum of eight and one; 39,Noun,15,16
నవ,"శ్రీచక్ర నవ ఆవరణాలకి, మానవదేహానికి సంబంధం ఉన్నది.",0,Nine,The number equivalent to the sum of eight and one; 40,Noun,9,10
నవ,"గుజరాత్ లో ఖేడ్ జిల్లా లో అరేబియా సముద్ర తీరం లో ‘’మహీ నది ‘’సముద్రం లో కలిసే చోట ‘’శత్రుఘ్ని మాత ‘’ఆలయం ఉంది .అమా వాస్య శని వారం ఇక్కడ స్నానం చేస్తే మహా పుణ్యం .ఆరు సార్లు కాశీ యాత్ర చేస్తే ఎంత పుణ్యం వస్తుందో ఒకే ఒక్క సారి మహీ సాగర సంగమ యాత్ర చేస్తే అంతటి పుణ్యం వస్తుందని విశ్వాసం .ఇక్కడ నవ నాధులు కొలువై ఉండటం విచిత్రం విశేషం .వాసాద్ గ్రామం లో విశ్వనాద్ ,వేరాలో ధారనాద్ ,సారసా లో వైద్య నాద ,హరినాద్ ,బాదర్వాలో ఊత నాద ,సోమనాద్ ,ఖాంపూర్ లో కామనాద్ ,వాన్కేవీర్ లో త్రయంబక నాద సీలీ లో సిద్ధనాద్ ఆలయాలు ప్రక్క ప్రక్కనే ఉండటం మరో విశేషం .ఇవన్నీ తీర్ధ స్తానాలే",0,Nine,The number equivalent to the sum of eight and one; 41,Noun,291,292
నవ,ఉప్పరపల్లె లో ఉన్న నవ దేవాలయ ప్రాంగణం నారాయణాశ్రమంలో ఉంది.,0,Nine,The number equivalent to the sum of eight and one; 42,Noun,19,20
నవ,"‘’జంబూ ద్వీపానికి మించిన ద్వీపం లేదు .ఇక్కడ నవ వర్షాలు దేవతల భోగ భూములు .దేవతలు స్వర్గం నుండి దిగి వచ్చి ఇక్కడ ఉంటారు .ఇది తొమ్మిదివేల యోజనాల విస్తీర్ణం కలది .దీనిలో మేరు పర్వతానికి దక్షిణం గా ఉన్న భారత వర్షం మొట్ట మొదటిది .హిమవత్ ,వింధ్య పర్వతాల మధ్య ఉన్న ప్రదేశం అత్యంత పవిత్ర మైనది .ఉత్తమ పుణ్య క్షేత్రాలెన్నో ఉన్న భూమి .అందులో కురుక్షేత్రం చాలా గొప్పది .దాని కంటే నైమిశారణ్యం ,గొప్పది దీన్ని తీర్ధ రాజం అంటారు .అన్ని ఒర్కేలను తీర్చేది .నిరంతరం యజ్న యాగాదుల తొ అలరారు తు ఉంటుంది .",0,Nine,The number equivalent to the sum of eight and one; 43,Noun,44,45
నవ,"మొత్తం 108 స్త్రీ దేవతా మూర్తుల స్వరూపాలు ఉండగా దానిలో 56 అక్షర దేవతలుగా, 7 సప్తమాతలుగా, 12 ద్వాదశ సరస్వతులుగా, 8 అష్ట లక్ష్ములుగా, 9 నవ దుర్గలుగా, 16 స్వాదస కన్యలుగా విభజింపబడ్డారు.",0,Nine,The number equivalent to the sum of eight and one; 44,Noun,134,135
నవ,వైఢ్యూర్యము - 9 నవ వత్తులు,0,Nine,The number equivalent to the sum of eight and one; 45,Noun,16,17
నవ,"గమనిక 6 : ఈ 9 కలశపూజలలో చోటుచేసుకున్న శ్రీలలితా సహస్ర నామావళిలోని నామాలు, శ్రీ లలితా త్రిశతిలోని నామాలు, ముఖ్య భాష్యాలు, ఈ నవ రక్షాకవచాలుగా చేస్తున్న ఈ కలశపూజ పూర్తి ప్రాముఖ్యత, సనాతన సంస్కృతి, నేటి ఆధునిక సామాజిక స్థితిగతుల వివరాలు, రాబోయే 15 సంవత్సరాల వరకు, భారత దేశంలో విదేశాలలో ఈ 9 కలశపూజలను ఏయే తిధి వార నక్షత్ర రోజులలో సమయాలలో, ఆచరించుకోవాలో అనే అంశాలు, ఇంకా టీవీలలో ఈ కలశపూజలకు సంబంధించి, ప్రసారం కానటువంటి అనేక విషయాలన్నీ ఓ గ్రంధ రూపంలో 2012 మే నెలలో ప్రేక్షకుల కోరిక మేరకు విడుదల చేయాలనే సంకల్పం.",0,Nine,The number equivalent to the sum of eight and one; 46,Noun,123,124
నవ,"మానవుడి తలంపుల ద్వారా ఈ నవ ద్వారాల ద్వారా శక్తులు, భావనలు లోపలకు బయటకు వచ్చి వెళుతుంటాయి.",0,Nine,The number equivalent to the sum of eight and one; 47,Noun,2,3
నవ,"అందుకే దీనికి బ్రహ్మేశ్వర ఆలయం అనే పేరొచ్చింది .కుమార ,అర్క ,వీర ,విశ్వ ,తారక ,గరుడ ,స్వర్గ ,పద్మ ,బ్రహ్మేశ్వరాలయాలే నవ బ్రాహ్మాలయాలు .ఈ పేర్లు పురాణ ప్రసిద్ధ నవ బ్రాహ్మలు అంటే ప్రజా పతుల పేర్లుకావు .ఈ పేర్లు సిద్ధుడు పరుసవేది కోసం వాడిన మూలికల పేర్లు అయి ఉంటాయని గడియారం వారు తెలియ జేశారు .పాల్కురికి సోమనాధుడు ‘’పండితా రాధ్య చరిత్ర ‘’లో ఇక్కడిక్షేత్ర తీర్ధ విశేషాలను వర్ణించాడు .ప్రతి ఆలయం మీద అష్టదిక్పాలకులు ,శివ ,విష్ణువులు ,నటరాజు ,పురాణ కదా శిల్పాలు భావ గాంభీర్యం తో దర్శన మిస్తాయి ఈశిల్పాల ప్రత్యేకతకు దేశీయ విదేశీయ శిల్ప మర్మజ్ఞులు అబ్బురపడ్డారు .పై భాగం లో గరుడ ,గ౦ధర్వ,కిన్నెర ,కింపురుషాదులు ,మానవ మిదునాలు ,పంచ తంత్ర కావ్య కదా శిల్పాలు అందరినీ ఆకర్షిస్తాయి .",0,Nine,The number equivalent to the sum of eight and one; 48,Noun,117,118
నవ,పావన నవ నారసింహులలో అన్నమయ్య నవరసాలను ఉగ్గడించాడు.,0,Nine,The number equivalent to the sum of eight and one; 49,Noun,5,6
నవ,"ఒక్క జోగులాంబ అమ్మవారిని దర్శించాలంటే ఒక దారి ,కృష్ణా తుంగ భద్రా సంగమ ఘాట్ లలో స్నానం చేయాలంటే మరో దారి ఉంది .అటు నుంచి ఇటు ఇటు నుంచి అటు సర్క్యులర్ రోడ్ లాగా ఉంటుంది .మేము సరాసరి అమ్మవారి దర్శనానికే వెళ్లాలని అనుకొన్నాం .గుడికి దూరంగా కారు పార్క్ చేయాలని కాంట్రాక్టర్లు ‘’కిరి కిరి ‘’చేసినా మేము దాదాపు గుడి సమీపం దాకా వెళ్లి అక్కడే పార్క్ చేసి నడక శ్రమ తగ్గించు కొన్నాం .ఇక్కడ కూడా యే రకమైన సూచనలు ఇచ్చేవారుకాని దారి చూపే బోర్డ్ లు కాని లేవు .’’అడుక్కుంటూ ‘’వెళ్ళాల్సిందే అలానే వెళ్లాం .ముందుగా అక్కడున్న నవ బ్రహ్మాలయాలు చూశాం .తర్వాత శ్రీ బాల బ్రహ్మేశ్వర ఆలయమూ దర్షించాము .వీటిల్లో ఎక్కడా ‘’పూజార్ల దర్శనం’’ కాలేదు మాకు .తలుపులు తీసే ఉండటం తో స్వాముల దర్శనమే లభించింది .పేర్లు తేడా కాని అన్నీశివ లింగాలే .ఒకప్పుడు ఇది వీర శైవానికి కేంద్రం .బసవన మంత్రి ప్రభావం తో వీర శైవం ఇక్కడ విజ్రు౦భిం చింది .కూడలి సంగమేశ్వరం లో సంగమేశ్వర స్వామి దర్శనం సకల పాపహరం .కృష్ణా తుంగ భద్రా నదుల్లో పవిత్ర స్నానాలు ,శివ మహాదేవుని దర్శనం ఒళ్ళు పులకరించే విశేషాలు .అలంపురం ఒకప్పుడు ప్రసిద్ధ విద్యాపీఠం గా ప్రసిద్ధి చెందింది ఇందులోని స్థానాది పతులు అందరూ మహావిద్వాంసులు .దాన శాసనాలలో చాలామంది కాలాముఖ శివా చార్యుల పేర్లు ఉన్నాయి .అందులో ‘’బ్రహ్మ రాసి పండిత ,వితరణే౦ద్రరాసి ,భువన శకిత పండిత ,సోమేశ్వర రాసి ,త్రిలోచనముని నాద,లోకాభరణ పండిత ,ఈశాన రాసి ,విద్యా రాసి ‘’మొదలైన పేర్లు శాసనాలలో తరచుగా కనిపిస్తాయి .కొందరు మంత్రులు విద్యాలయాలకు భూరి దానాలు చేసినట్లు ఉంది .ఆనాటి దేవాలయాలు విద్యా కేంద్రాలుగా విలసిల్లాయి .",0,Nine,The number equivalent to the sum of eight and one; 50,Noun,507,508
నవ,బంగారు తాపడం కలిగిన గోపురంమీద ఉన్న నవ కలశాలూ నవశక్తులకి సంకేతాలు.,0,Nine,The number equivalent to the sum of eight and one; 51,Noun,35,36
నవ,అన్నమయ్య ఈ కీర్తనలో ఉద్దేశించిన నవ నరసింహులు అహోబిలానికి సంబంధించిన వారు కనుక ఈ కీర్తనలో వేదాద్రికి - వేదములు కొలువైన అహోబిలం అని చెప్పుకోవాలి.వేదాద్రి లక్ష్మీ నరసింహ స్వామి వేరు.,0,Nine,The number equivalent to the sum of eight and one; 52,Noun,32,33
నవ,ఆంధ్ర దేశం లోని అత్యంత ప్రాచీనమైన నారసింహ క్షేత్రాల్లో మిక్కిలి ప్రాచుర్యాన్ని పొందిన నవ నారసింహ క్షేత్రం అహోబిలం.,0,Nine,The number equivalent to the sum of eight and one; 53,Noun,86,87
నవ,ఇక్కడ వున్న నవ దుర్గ ఆలయం దేశంలో అత్యంత అరుదైన ఆలయం.,0,Nine,The number equivalent to the sum of eight and one; 54,Noun,12,13
నవ,"నీ శరీరాన్ని దోషరహితమైన నవ ప్యూహాత్మకమైన ( కాల, కుల, నామ, జ్ఞాన, చిత్త, నాద, బిందు, కళా, జీవ తొమ్మిది ప్యూహాలు కలిగి ఉంటాడు కాబట్టి శంభుడికి నవాత్మ అని ఇంకో పేరు) ఆనందభైరవుడిగా తలుచుతాను.",0,Nine,The number equivalent to the sum of eight and one; 55,Noun,24,25
నవ,ఒక శివభక్తుడు ఈ ప్రాంతాన్ని సందర్శించి ఇక్కడ ఉన్న స్వయంభువు లింగాన్ని పూజించి ఒక రాత్రి నిద్రించగా ఆ రాత్రి కలలో ఇది మాములు క్షేత్రం కాదని దేవతలకి నిలయం అని గ్రహించి తన మదిలో ఉన్న ఎప్పటినుండి ఉన్న నవబ్రహామేశ్వరాలయాలు నిర్మించాలనే సంకల్పాన్ని ఈ ప్రాంతాన్ని ఎంచుకొని ఇక్కడ అధ్బుతమైన నవ బ్రహ్మేశ్వరాలయాలు నిర్మించాడు.,0,Nine,The number equivalent to the sum of eight and one; 56,Noun,197,198
నవ,ఆ శబ్దం పంకజమ్మ నవ నాడుల్లో ప్రవేశించింది.,0,Nine,The number equivalent to the sum of eight and one; 57,Noun,16,17
నవ,ఆ గ్రహాలే ఆ సంవత్సర నవ నాయకులు.,0,Nine,The number equivalent to the sum of eight and one; 58,Noun,20,21
నవ,ప్రేమ…పెళ్లి..పెద్దల ఎంట్రీ..నలిగిపోయిన నవ వధువు..!,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,40,41
నవ,ఈనాటి ఈ బంధం ఏనాటిదో అంటూ.. సెల్ఫీ తీసుకుంటున్న నవ వధువులు ఫొటో: సతీష్,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,48,49
నవ,ఓటు తర్వాతే పెళ్లి : కర్ణాటక పోలింగ్ కేంద్రాల్లో మెరిసిన నవ వధువులు _ V6 Telugu News,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,57,58
నవ,పెళ్లి తరువాత నవ వధువులు ఎదుర్కొనే అత్యంత ఇబ్బందికర పరిస్థితులు ఏమిటంటే.. !,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,14,15
నవ,"వార్తలు » జాతీయ వార్తలు » ఓటు తర్వాతే పెళ్లి : కర్ణాటక పోలింగ్ కేంద్రాల్లో మెరిసిన నవ వధువులు / May 12, 2018",1,New,"Not existing before; made, introduced, or discovered recently.",Noun,83,84
నవ,"టెట్ రాసిన నవ వధువు, నవ మాత",1,New,"Not existing before; made, introduced, or discovered recently.",Noun,11,12
నవ,"మీడియాతో మాట్లాడుతున్న నవ వధువు ముబీనా, తండ్రి జానీలు",1,New,"Not existing before; made, introduced, or discovered recently.",Noun,23,24
నవ,వివాహమైన తరువాత నవ వధువు అత్తింట అడుగు పెట్టిన వేళ ఎదుర్కొనే అత్యంత ఇబ్బందికర పరిస్థితులపై 'టైమ్స్ ఆఫ్ ఇండియా' ఓ ఆసక్తికర కథనాన్ని ప్రచురించింది.,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,16,17
నవ,ప్రాణాలు కాపాడిన నవ వధువు _ V6 Telugu News,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,17,18
నవ,వివాహమైన తరువాత నవ వధువు అత్తింట అడుగు పెట్టిన వేళ ఎదుర్కొనే అత్యంత ఇబ్బందికర పరిస్థితులపై ‘టైమ్స్ ఆఫ్ ఇండియా’ ఓ ఆసక్తికర కథనాన్ని ప్రచురించింది.,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,16,17
నవ,"కాళ్ల పారాణి ఆరకముందే భర్త, అత్తింటివారు పెట్టే వేధింపులు భరించలేక ఆత్మహత్య చేసుకుంటున్న నవ వధువుల గురించి వింటున్నప్పుడు మన మనస్సు చివుక్కుమంటుంది.",1,New,"Not existing before; made, introduced, or discovered recently.",Noun,89,90
నవ,తన భర్త చేతిపై మరో యువతి పేరుండటంతో సహించలేకపోయిన నవ వధువు దుమ్ము రేపేసింది.,1,New,"Not existing before; made, introduced, or discovered recently.",Noun,50,51
నవ,"తన భర్త మరో అమ్మాయిని పెళ్లి చేసుకున్నాడంటూ… భర్త ఇంటి ముందు ధర్నాకు దిగిన నవ వధువు - janammanam - Oct 22nd, 2018",1,New,"Not existing before; made, introduced, or discovered recently.",Noun,75,76
